snapshot_date,product_id,warehouse_location,stock_in,stock_out,closing_stock,reorder_level
2026-06-21,PROD0045,Karachi-Main,0,1,369,57
2026-06-21,PROD0046,Lahore-Hub,0,4,383,36
2026-06-21,PROD0047,Lahore-Hub,0,2,271,45
2026-06-21,PROD0048,Karachi-Main,20,5,297,36
2026-06-21,PROD0049,Lahore-Hub,0,2,193,20
2026-06-21,PROD0050,Lahore-Hub,0,4,348,53
2026-06-21,PROD0051,Lahore-Hub,0,2,0,34
2026-06-21,PROD0052,Lahore-Hub,0,6,199,22
2026-06-21,PROD0053,Karachi-Main,0,2,204,34
2026-06-21,PROD0054,Karachi-Main,0,0,167,48
2026-06-21,PROD0055,Lahore-Hub,0,2,423,35
2026-06-21,PROD0056,Karachi-Main,0,3,161,45
2026-06-21,PROD0057,Lahore-Hub,0,2,175,20
2026-06-21,PROD0058,Karachi-Main,0,4,134,47
2026-06-21,PROD0059,Karachi-Main,0,2,238,23
2026-06-21,PROD0060,Lahore-Hub,0,2,387,24
2026-06-22,PROD0001,Lahore-Hub,0,4,308,52
2026-06-22,PROD0002,Karachi-Main,0,1,355,32
2026-06-22,PROD0003,Lahore-Hub,0,1,312,33
2026-06-22,PROD0004,Lahore-Hub,0,4,283,29
2026-06-22,PROD0005,Lahore-Hub,0,3,511,41
2026-06-22,PROD0006,Lahore-Hub,0,8,357,52
2026-06-22,PROD0007,Karachi-Main,0,1,297,37
2026-06-22,PROD0008,Lahore-Hub,0,4,183,53
2026-06-22,PROD0009,Karachi-Main,0,2,283,45
2026-06-22,PROD0010,Lahore-Hub,0,2,110,53
2026-06-22,PROD0011,Karachi-Main,100,3,477,57
2026-06-22,PROD0012,Lahore-Hub,0,4,240,59
2026-06-22,PROD0013,Lahore-Hub,0,3,392,59
2026-06-22,PROD0014,Karachi-Main,0,4,303,32
2026-06-22,PROD0015,Karachi-Main,0,5,224,47
2026-06-22,PROD0016,Lahore-Hub,0,5,3,22
2026-06-22,PROD0017,Karachi-Main,0,2,326,49
2026-06-22,PROD0018,Karachi-Main,0,5,0,57
2026-06-22,PROD0019,Lahore-Hub,0,3,156,55
2026-06-22,PROD0020,Karachi-Main,0,5,199,38
2026-06-22,PROD0021,Lahore-Hub,0,3,143,54
2026-06-22,PROD0022,Lahore-Hub,0,6,365,49
2026-06-22,PROD0023,Karachi-Main,0,1,404,22
2026-06-22,PROD0024,Lahore-Hub,0,1,372,38
2026-06-22,PROD0025,Lahore-Hub,0,4,262,41
2026-06-22,PROD0026,Karachi-Main,0,3,341,21
2026-06-22,PROD0027,Lahore-Hub,0,7,251,46
2026-06-22,PROD0028,Lahore-Hub,0,2,269,57
2026-06-22,PROD0029,Lahore-Hub,100,0,392,60
2026-06-22,PROD0030,Lahore-Hub,0,2,173,24
2026-06-22,PROD0031,Karachi-Main,0,3,372,50
2026-06-22,PROD0032,Karachi-Main,0,2,252,46
2026-06-22,PROD0033,Karachi-Main,0,3,369,49
2026-06-22,PROD0034,Karachi-Main,0,3,52,58
2026-06-22,PROD0035,Karachi-Main,0,1,423,56
2026-06-22,PROD0036,Lahore-Hub,0,4,358,34
2026-06-22,PROD0037,Lahore-Hub,0,4,338,40
2026-06-22,PROD0038,Lahore-Hub,0,4,479,57
2026-06-22,PROD0039,Lahore-Hub,0,3,165,34
2026-06-22,PROD0040,Lahore-Hub,0,2,129,48
2026-06-22,PROD0041,Lahore-Hub,0,2,15,36
2026-06-22,PROD0042,Lahore-Hub,100,2,175,39
2026-06-22,PROD0043,Lahore-Hub,20,0,330,22
2026-06-22,PROD0044,Lahore-Hub,0,4,332,34
2026-06-22,PROD0045,Lahore-Hub,0,2,367,57
2026-06-22,PROD0046,Karachi-Main,0,4,379,36
2026-06-22,PROD0047,Lahore-Hub,0,2,269,45
2026-06-22,PROD0048,Karachi-Main,0,7,290,36
2026-06-22,PROD0049,Karachi-Main,0,5,188,20
2026-06-22,PROD0050,Lahore-Hub,0,3,345,53
2026-06-22,PROD0051,Karachi-Main,100,1,99,34
2026-06-22,PROD0052,Karachi-Main,0,4,195,22
2026-06-22,PROD0053,Karachi-Main,0,1,203,34
2026-06-22,PROD0054,Karachi-Main,0,2,165,48
2026-06-22,PROD0055,Karachi-Main,0,2,421,35
2026-06-22,PROD0056,Karachi-Main,0,4,157,45
2026-06-22,PROD0057,Karachi-Main,0,5,170,20
2026-06-22,PROD0058,Lahore-Hub,0,2,132,47
2026-06-22,PROD0059,Lahore-Hub,0,2,236,23
2026-06-22,PROD0060,Lahore-Hub,0,2,385,24
2026-06-23,PROD0001,Karachi-Main,0,3,305,52
2026-06-23,PROD0002,Karachi-Main,0,4,351,32
2026-06-23,PROD0003,Lahore-Hub,0,1,311,33
2026-06-23,PROD0004,Karachi-Main,0,4,279,29
2026-06-23,PROD0005,Karachi-Main,0,5,506,41
2026-06-23,PROD0006,Karachi-Main,0,1,356,52
2026-06-23,PROD0007,Karachi-Main,20,2,315,37
2026-06-23,PROD0008,Lahore-Hub,0,3,180,53
2026-06-23,PROD0009,Lahore-Hub,0,1,282,45
2026-06-23,PROD0010,Lahore-Hub,0,3,107,53
2026-06-23,PROD0011,Lahore-Hub,0,4,473,57
2026-06-23,PROD0012,Karachi-Main,0,4,236,59
2026-06-23,PROD0013,Lahore-Hub,0,3,389,59
2026-06-23,PROD0014,Karachi-Main,0,5,298,32
2026-06-23,PROD0015,Karachi-Main,0,1,223,47
2026-06-23,PROD0016,Lahore-Hub,0,4,0,22
2026-06-23,PROD0017,Lahore-Hub,20,2,344,49
2026-06-23,PROD0018,Lahore-Hub,0,1,0,57
2026-06-23,PROD0019,Lahore-Hub,0,4,152,55
2026-06-23,PROD0020,Karachi-Main,20,3,216,38
2026-06-23,PROD0021,Karachi-Main,0,2,141,54
2026-06-23,PROD0022,Lahore-Hub,20,2,383,49
2026-06-23,PROD0023,Karachi-Main,0,1,403,22
2026-06-23,PROD0024,Karachi-Main,0,2,370,38
2026-06-23,PROD0025,Lahore-Hub,0,4,258,41
2026-06-23,PROD0026,Karachi-Main,0,4,337,21
2026-06-23,PROD0027,Lahore-Hub,0,6,245,46
2026-06-23,PROD0028,Lahore-Hub,0,1,268,57
2026-06-23,PROD0029,Karachi-Main,0,4,388,60
2026-06-23,PROD0030,Lahore-Hub,0,0,173,24
2026-06-23,PROD0031,Lahore-Hub,0,2,370,50
2026-06-23,PROD0032,Lahore-Hub,0,2,250,46
2026-06-23,PROD0033,Lahore-Hub,0,2,367,49
2026-06-23,PROD0034,Lahore-Hub,0,1,51,58
2026-06-23,PROD0035,Lahore-Hub,0,3,420,56
2026-06-23,PROD0036,Lahore-Hub,0,5,353,34
2026-06-23,PROD0037,Karachi-Main,0,1,337,40
2026-06-23,PROD0038,Karachi-Main,0,2,477,57
2026-06-23,PROD0039,Karachi-Main,0,5,160,34
2026-06-23,PROD0040,Karachi-Main,0,2,127,48
2026-06-23,PROD0041,Lahore-Hub,0,2,13,36
2026-06-23,PROD0042,Karachi-Main,0,4,171,39
2026-06-23,PROD0043,Lahore-Hub,0,2,328,22
2026-06-23,PROD0044,Karachi-Main,0,2,330,34
2026-06-23,PROD0045,Lahore-Hub,0,3,364,57
2026-06-23,PROD0046,Lahore-Hub,0,4,375,36
2026-06-23,PROD0047,Lahore-Hub,0,4,265,45
2026-06-23,PROD0048,Lahore-Hub,0,4,286,36
2026-06-23,PROD0049,Karachi-Main,0,5,183,20
2026-06-23,PROD0050,Karachi-Main,0,2,343,53
2026-06-23,PROD0051,Karachi-Main,0,0,99,34
2026-06-23,PROD0052,Lahore-Hub,0,3,192,22
2026-06-23,PROD0053,Karachi-Main,0,3,200,34
2026-06-23,PROD0054,Karachi-Main,50,2,213,48
2026-06-23,PROD0055,Karachi-Main,0,3,418,35
2026-06-23,PROD0056,Lahore-Hub,0,5,152,45
2026-06-23,PROD0057,Karachi-Main,0,1,169,20
2026-06-23,PROD0058,Karachi-Main,0,2,130,47
2026-06-23,PROD0059,Lahore-Hub,0,4,232,23
2026-06-23,PROD0060,Karachi-Main,0,2,383,24
2026-06-24,PROD0001,Lahore-Hub,0,0,305,52
2026-06-24,PROD0002,Karachi-Main,0,5,346,32
2026-06-24,PROD0003,Karachi-Main,0,0,311,33
2026-06-24,PROD0004,Lahore-Hub,0,2,277,29
2026-06-24,PROD0005,Karachi-Main,0,3,503,41
2026-06-24,PROD0006,Karachi-Main,0,2,354,52
2026-06-24,PROD0007,Lahore-Hub,0,6,309,37
2026-06-24,PROD0008,Karachi-Main,0,5,175,53
2026-06-24,PROD0009,Lahore-Hub,0,3,279,45
2026-06-24,PROD0010,Lahore-Hub,100,4,203,53
2026-06-24,PROD0011,Karachi-Main,0,5,468,57
2026-06-24,PROD0012,Lahore-Hub,0,2,234,59
2026-06-24,PROD0013,Karachi-Main,0,2,387,59
2026-06-24,PROD0014,Lahore-Hub,0,4,294,32
2026-06-24,PROD0015,Lahore-Hub,0,4,219,47
2026-06-24,PROD0016,Karachi-Main,50,7,43,22
2026-06-24,PROD0017,Karachi-Main,0,6,338,49
2026-06-24,PROD0018,Karachi-Main,100,4,96,57
2026-06-24,PROD0019,Lahore-Hub,0,3,149,55
2026-06-24,PROD0020,Lahore-Hub,0,5,211,38
2026-06-24,PROD0021,Karachi-Main,0,2,139,54
2026-06-24,PROD0022,Karachi-Main,0,6,377,49
2026-06-24,PROD0023,Lahore-Hub,0,2,401,22
2026-06-24,PROD0024,Karachi-Main,0,6,364,38
2026-06-24,PROD0025,Karachi-Main,0,3,255,41
2026-06-24,PROD0026,Karachi-Main,0,2,335,21
2026-06-24,PROD0027,Lahore-Hub,0,5,240,46
2026-06-24,PROD0028,Lahore-Hub,0,3,265,57
2026-06-24,PROD0029,Karachi-Main,0,2,386,60
2026-06-24,PROD0030,Lahore-Hub,0,2,171,24
2026-06-24,PROD0031,Lahore-Hub,0,1,369,50
2026-06-24,PROD0032,Karachi-Main,0,4,246,46
2026-06-24,PROD0033,Lahore-Hub,0,2,365,49
2026-06-24,PROD0034,Lahore-Hub,0,3,48,58
2026-06-24,PROD0035,Karachi-Main,0,2,418,56
2026-06-24,PROD0036,Karachi-Main,0,3,350,34
2026-06-24,PROD0037,Lahore-Hub,0,2,335,40
2026-06-24,PROD0038,Lahore-Hub,0,0,477,57
2026-06-24,PROD0039,Lahore-Hub,50,2,208,34
2026-06-24,PROD0040,Karachi-Main,0,3,124,48
2026-06-24,PROD0041,Lahore-Hub,0,1,12,36
2026-06-24,PROD0042,Karachi-Main,0,2,169,39
2026-06-24,PROD0043,Karachi-Main,0,3,325,22
2026-06-24,PROD0044,Karachi-Main,0,1,329,34
2026-06-24,PROD0045,Karachi-Main,0,4,360,57
2026-06-24,PROD0046,Karachi-Main,0,1,374,36
2026-06-24,PROD0047,Karachi-Main,0,5,260,45
2026-06-24,PROD0048,Karachi-Main,0,1,285,36
2026-06-24,PROD0049,Karachi-Main,0,1,182,20
2026-06-24,PROD0050,Lahore-Hub,0,5,338,53
2026-06-24,PROD0051,Lahore-Hub,0,0,99,34
2026-06-24,PROD0052,Lahore-Hub,0,2,190,22
2026-06-24,PROD0053,Lahore-Hub,0,2,198,34
2026-06-24,PROD0054,Karachi-Main,0,4,209,48
2026-06-24,PROD0055,Lahore-Hub,0,2,416,35
2026-06-24,PROD0056,Lahore-Hub,0,4,148,45
2026-06-24,PROD0057,Lahore-Hub,0,5,164,20
2026-06-24,PROD0058,Lahore-Hub,0,2,128,47
2026-06-24,PROD0059,Karachi-Main,0,3,229,23
2026-06-24,PROD0060,Lahore-Hub,0,4,379,24
2026-06-25,PROD0001,Lahore-Hub,0,5,300,52
2026-06-25,PROD0002,Karachi-Main,0,2,344,32
2026-06-25,PROD0003,Karachi-Main,50,4,357,33
2026-06-25,PROD0004,Karachi-Main,0,4,273,29
2026-06-25,PROD0005,Lahore-Hub,0,2,501,41
2026-06-25,PROD0006,Lahore-Hub,0,3,351,52
2026-06-25,PROD0007,Karachi-Main,100,0,409,37
2026-06-25,PROD0008,Lahore-Hub,0,7,168,53
2026-06-25,PROD0009,Lahore-Hub,0,0,279,45
2026-06-25,PROD0010,Karachi-Main,100,0,303,53
2026-06-25,PROD0011,Karachi-Main,0,1,467,57
2026-06-25,PROD0012,Lahore-Hub,0,1,233,59
2026-06-25,PROD0013,Karachi-Main,0,0,387,59
2026-06-25,PROD0014,Lahore-Hub,0,1,293,32
2026-06-25,PROD0015,Karachi-Main,0,5,214,47
2026-06-25,PROD0016,Karachi-Main,0,0,43,22
2026-06-25,PROD0017,Lahore-Hub,0,6,332,49
2026-06-25,PROD0018,Lahore-Hub,0,3,93,57
2026-06-25,PROD0019,Lahore-Hub,0,4,145,55
2026-06-25,PROD0020,Lahore-Hub,0,0,211,38
2026-06-25,PROD0021,Karachi-Main,50,7,182,54
2026-06-25,PROD0022,Lahore-Hub,0,4,373,49
2026-06-25,PROD0023,Lahore-Hub,0,0,401,22
2026-06-25,PROD0024,Karachi-Main,0,2,362,38
2026-06-25,PROD0025,Karachi-Main,0,8,247,41
2026-06-25,PROD0026,Karachi-Main,0,3,332,21
2026-06-25,PROD0027,Lahore-Hub,0,2,238,46
2026-06-25,PROD0028,Lahore-Hub,0,3,262,57
2026-06-25,PROD0029,Karachi-Main,0,4,382,60
2026-06-25,PROD0030,Karachi-Main,0,1,170,24
2026-06-25,PROD0031,Karachi-Main,0,5,364,50
2026-06-25,PROD0032,Karachi-Main,0,1,245,46
2026-06-25,PROD0033,Lahore-Hub,0,5,360,49
2026-06-25,PROD0034,Lahore-Hub,0,2,46,58
2026-06-25,PROD0035,Karachi-Main,0,1,417,56
2026-06-25,PROD0036,Karachi-Main,0,0,350,34
2026-06-25,PROD0037,Lahore-Hub,0,2,333,40
2026-06-25,PROD0038,Lahore-Hub,0,1,476,57
2026-06-25,PROD0039,Karachi-Main,50,2,256,34
2026-06-25,PROD0040,Karachi-Main,0,0,124,48
2026-06-25,PROD0041,Lahore-Hub,0,3,9,36
2026-06-25,PROD0042,Lahore-Hub,0,6,163,39
2026-06-25,PROD0043,Karachi-Main,0,2,323,22
2026-06-25,PROD0044,Lahore-Hub,0,0,329,34
2026-06-25,PROD0045,Karachi-Main,0,2,358,57
2026-06-25,PROD0046,Lahore-Hub,0,1,373,36
2026-06-25,PROD0047,Karachi-Main,100,6,354,45
2026-06-25,PROD0048,Karachi-Main,0,4,281,36
2026-06-25,PROD0049,Karachi-Main,0,1,181,20
2026-06-25,PROD0050,Lahore-Hub,0,2,336,53
2026-06-25,PROD0051,Karachi-Main,0,5,94,34
2026-06-25,PROD0052,Lahore-Hub,100,2,288,22
2026-06-25,PROD0053,Lahore-Hub,0,3,195,34
2026-06-25,PROD0054,Lahore-Hub,0,2,207,48
2026-06-25,PROD0055,Karachi-Main,0,1,415,35
2026-06-25,PROD0056,Karachi-Main,0,5,143,45
2026-06-25,PROD0057,Karachi-Main,0,3,161,20
2026-06-25,PROD0058,Lahore-Hub,0,3,125,47
2026-06-25,PROD0059,Karachi-Main,50,2,277,23
2026-06-25,PROD0060,Lahore-Hub,0,5,374,24
2026-06-26,PROD0001,Lahore-Hub,50,2,348,52
2026-06-26,PROD0002,Lahore-Hub,0,2,342,32
2026-06-26,PROD0003,Lahore-Hub,0,2,355,33
2026-06-26,PROD0004,Karachi-Main,0,0,273,29
2026-06-26,PROD0005,Lahore-Hub,0,3,498,41
2026-06-26,PROD0006,Karachi-Main,0,5,346,52
2026-06-26,PROD0007,Karachi-Main,0,2,407,37
2026-06-26,PROD0008,Karachi-Main,0,2,166,53
2026-06-26,PROD0009,Karachi-Main,0,4,275,45
2026-06-26,PROD0010,Karachi-Main,100,5,398,53
2026-06-26,PROD0011,Lahore-Hub,0,4,463,57
2026-06-26,PROD0012,Karachi-Main,0,2,231,59
2026-06-26,PROD0013,Karachi-Main,0,2,385,59
2026-06-26,PROD0014,Karachi-Main,0,2,291,32
2026-06-26,PROD0015,Lahore-Hub,0,2,212,47
2026-06-26,PROD0016,Karachi-Main,0,2,41,22
2026-06-26,PROD0017,Karachi-Main,0,3,329,49
2026-06-26,PROD0018,Karachi-Main,0,5,88,57
2026-06-26,PROD0019,Lahore-Hub,0,3,142,55
2026-06-26,PROD0020,Karachi-Main,0,3,208,38
2026-06-26,PROD0021,Karachi-Main,0,5,177,54
2026-06-26,PROD0022,Karachi-Main,0,4,369,49
2026-06-26,PROD0023,Lahore-Hub,0,1,400,22
2026-06-26,PROD0024,Karachi-Main,0,2,360,38
2026-06-26,PROD0025,Karachi-Main,0,1,246,41
2026-06-26,PROD0026,Karachi-Main,100,5,427,21
2026-06-26,PROD0027,Karachi-Main,0,0,238,46
2026-06-26,PROD0028,Karachi-Main,0,5,257,57
2026-06-26,PROD0029,Karachi-Main,0,4,378,60
2026-06-26,PROD0030,Karachi-Main,0,3,167,24
2026-06-26,PROD0031,Karachi-Main,0,3,361,50
2026-06-26,PROD0032,Lahore-Hub,0,3,242,46
2026-06-26,PROD0033,Lahore-Hub,0,1,359,49
2026-06-26,PROD0034,Lahore-Hub,0,1,45,58
2026-06-26,PROD0035,Karachi-Main,0,2,415,56
2026-06-26,PROD0036,Lahore-Hub,100,3,447,34
2026-06-26,PROD0037,Lahore-Hub,0,3,330,40
2026-06-26,PROD0038,Karachi-Main,0,3,473,57
2026-06-26,PROD0039,Karachi-Main,0,4,252,34
2026-06-26,PROD0040,Karachi-Main,0,5,119,48
2026-06-26,PROD0041,Karachi-Main,0,2,7,36
2026-06-26,PROD0042,Lahore-Hub,0,2,161,39
2026-06-26,PROD0043,Karachi-Main,0,3,320,22
2026-06-26,PROD0044,Karachi-Main,0,2,327,34
2026-06-26,PROD0045,Lahore-Hub,0,4,354,57
2026-06-26,PROD0046,Karachi-Main,0,5,368,36
2026-06-26,PROD0047,Karachi-Main,0,4,350,45
2026-06-26,PROD0048,Karachi-Main,0,4,277,36
2026-06-26,PROD0049,Karachi-Main,0,5,176,20
2026-06-26,PROD0050,Lahore-Hub,0,2,334,53
2026-06-26,PROD0051,Karachi-Main,0,5,89,34
2026-06-26,PROD0052,Karachi-Main,0,1,287,22
2026-06-26,PROD0053,Lahore-Hub,0,2,193,34
2026-06-26,PROD0054,Lahore-Hub,0,3,204,48
2026-06-26,PROD0055,Lahore-Hub,0,3,412,35
2026-06-26,PROD0056,Lahore-Hub,0,3,140,45
2026-06-26,PROD0057,Karachi-Main,0,2,159,20
2026-06-26,PROD0058,Lahore-Hub,0,5,120,47
2026-06-26,PROD0059,Lahore-Hub,0,3,274,23
2026-06-26,PROD0060,Karachi-Main,0,2,372,24
2026-06-27,PROD0001,Lahore-Hub,0,3,345,52
2026-06-27,PROD0002,Lahore-Hub,0,6,336,32
2026-06-27,PROD0003,Lahore-Hub,0,8,347,33
2026-06-27,PROD0004,Karachi-Main,0,3,270,29
2026-06-27,PROD0005,Karachi-Main,0,0,498,41
2026-06-27,PROD0006,Lahore-Hub,0,5,341,52
2026-06-27,PROD0007,Lahore-Hub,0,3,404,37
2026-06-27,PROD0008,Lahore-Hub,0,4,162,53
2026-06-27,PROD0009,Karachi-Main,0,3,272,45
2026-06-27,PROD0010,Karachi-Main,20,2,416,53
2026-06-27,PROD0011,Karachi-Main,0,3,460,57
2026-06-27,PROD0012,Lahore-Hub,0,1,230,59
2026-06-27,PROD0013,Lahore-Hub,0,3,382,59
2026-06-27,PROD0014,Lahore-Hub,0,0,291,32
2026-06-27,PROD0015,Lahore-Hub,0,1,211,47
2026-06-27,PROD0016,Lahore-Hub,0,3,38,22
2026-06-27,PROD0017,Lahore-Hub,0,1,328,49
2026-06-27,PROD0018,Lahore-Hub,0,0,88,57
2026-06-27,PROD0019,Karachi-Main,0,0,142,55
2026-06-27,PROD0020,Lahore-Hub,0,4,204,38
2026-06-27,PROD0021,Lahore-Hub,0,3,174,54
2026-06-27,PROD0022,Karachi-Main,50,4,415,49
2026-06-27,PROD0023,Karachi-Main,0,7,393,22
2026-06-27,PROD0024,Karachi-Main,0,3,357,38
2026-06-27,PROD0025,Lahore-Hub,0,1,245,41
2026-06-27,PROD0026,Karachi-Main,0,3,424,21
2026-06-27,PROD0027,Karachi-Main,0,3,235,46
2026-06-27,PROD0028,Karachi-Main,20,2,275,57
2026-06-27,PROD0029,Karachi-Main,0,7,371,60
2026-06-27,PROD0030,Lahore-Hub,0,2,165,24
2026-06-27,PROD0031,Lahore-Hub,0,4,357,50
2026-06-27,PROD0032,Lahore-Hub,0,3,239,46
2026-06-27,PROD0033,Karachi-Main,0,2,357,49
2026-06-27,PROD0034,Karachi-Main,0,0,45,58
2026-06-27,PROD0035,Lahore-Hub,0,7,408,56
2026-06-27,PROD0036,Lahore-Hub,0,5,442,34
2026-06-27,PROD0037,Karachi-Main,0,5,325,40
2026-06-27,PROD0038,Karachi-Main,0,1,472,57
2026-06-27,PROD0039,Lahore-Hub,0,4,248,34
2026-06-27,PROD0040,Karachi-Main,0,4,115,48
2026-06-27,PROD0041,Lahore-Hub,0,2,5,36
2026-06-27,PROD0042,Karachi-Main,0,1,160,39
2026-06-27,PROD0043,Karachi-Main,0,4,316,22
2026-06-27,PROD0044,Karachi-Main,0,5,322,34
2026-06-27,PROD0045,Lahore-Hub,0,5,349,57
2026-06-27,PROD0046,Lahore-Hub,0,2,366,36
2026-06-27,PROD0047,Lahore-Hub,0,6,344,45
2026-06-27,PROD0048,Karachi-Main,0,3,274,36
2026-06-27,PROD0049,Karachi-Main,0,4,172,20
2026-06-27,PROD0050,Karachi-Main,0,4,330,53
2026-06-27,PROD0051,Lahore-Hub,0,2,87,34
2026-06-27,PROD0052,Karachi-Main,0,10,277,22
2026-06-27,PROD0053,Karachi-Main,0,4,189,34
2026-06-27,PROD0054,Karachi-Main,0,3,201,48
2026-06-27,PROD0055,Karachi-Main,0,0,412,35
2026-06-27,PROD0056,Karachi-Main,0,2,138,45
2026-06-27,PROD0057,Lahore-Hub,0,2,157,20
2026-06-27,PROD0058,Karachi-Main,0,1,119,47
2026-06-27,PROD0059,Lahore-Hub,0,4,270,23
2026-06-27,PROD0060,Karachi-Main,0,4,368,24
2026-06-28,PROD0001,Lahore-Hub,0,2,343,52
2026-06-28,PROD0002,Lahore-Hub,0,3,333,32
2026-06-28,PROD0003,Karachi-Main,0,6,341,33
2026-06-28,PROD0004,Lahore-Hub,20,2,288,29
2026-06-28,PROD0005,Karachi-Main,0,2,496,41
2026-06-28,PROD0006,Karachi-Main,0,4,337,52
2026-06-28,PROD0007,Karachi-Main,0,5,399,37
2026-06-28,PROD0008,Karachi-Main,0,2,160,53
2026-06-28,PROD0009,Karachi-Main,0,2,270,45
2026-06-28,PROD0010,Lahore-Hub,0,4,412,53
2026-06-28,PROD0011,Lahore-Hub,0,3,457,57
2026-06-28,PROD0012,Lahore-Hub,0,4,226,59
2026-06-28,PROD0013,Karachi-Main,0,3,379,59
2026-06-28,PROD0014,Lahore-Hub,0,2,289,32
2026-06-28,PROD0015,Karachi-Main,0,5,206,47
2026-06-28,PROD0016,Lahore-Hub,0,0,38,22
2026-06-28,PROD0017,Lahore-Hub,0,4,324,49
2026-06-28,PROD0018,Karachi-Main,0,3,85,57
2026-06-28,PROD0019,Lahore-Hub,0,1,141,55
2026-06-28,PROD0020,Lahore-Hub,0,4,200,38
2026-06-28,PROD0021,Lahore-Hub,0,4,170,54
2026-06-28,PROD0022,Lahore-Hub,0,3,412,49
2026-06-28,PROD0023,Karachi-Main,0,0,393,22
2026-06-28,PROD0024,Karachi-Main,20,3,374,38
2026-06-28,PROD0025,Karachi-Main,0,5,240,41
2026-06-28,PROD0026,Karachi-Main,0,1,423,21
2026-06-28,PROD0027,Karachi-Main,0,5,230,46
2026-06-28,PROD0028,Karachi-Main,0,2,273,57
2026-06-28,PROD0029,Lahore-Hub,0,2,369,60
2026-06-28,PROD0030,Karachi-Main,0,2,163,24
2026-06-28,PROD0031,Lahore-Hub,0,3,354,50
2026-06-28,PROD0032,Lahore-Hub,20,5,254,46
2026-06-28,PROD0033,Karachi-Main,0,5,352,49
2026-06-28,PROD0034,Lahore-Hub,0,2,43,58
2026-06-28,PROD0035,Lahore-Hub,0,3,405,56
2026-06-28,PROD0036,Lahore-Hub,0,0,442,34
2026-06-28,PROD0037,Karachi-Main,0,4,321,40
2026-06-28,PROD0038,Karachi-Main,0,2,470,57
2026-06-28,PROD0039,Karachi-Main,0,8,240,34
2026-06-28,PROD0040,Lahore-Hub,0,5,110,48
2026-06-28,PROD0041,Karachi-Main,0,4,1,36
2026-06-28,PROD0042,Karachi-Main,0,3,157,39
2026-06-28,PROD0043,Karachi-Main,0,3,313,22
2026-06-28,PROD0044,Lahore-Hub,0,1,321,34
2026-06-28,PROD0045,Lahore-Hub,0,1,348,57
2026-06-28,PROD0046,Karachi-Main,0,3,363,36
2026-06-28,PROD0047,Lahore-Hub,0,4,340,45
2026-06-28,PROD0048,Karachi-Main,0,2,272,36
2026-06-28,PROD0049,Lahore-Hub,0,2,170,20
2026-06-28,PROD0050,Karachi-Main,0,4,326,53
2026-06-28,PROD0051,Karachi-Main,0,2,85,34
2026-06-28,PROD0052,Lahore-Hub,0,3,274,22
2026-06-28,PROD0053,Karachi-Main,0,2,187,34
2026-06-28,PROD0054,Karachi-Main,0,1,200,48
2026-06-28,PROD0055,Lahore-Hub,0,4,408,35
2026-06-28,PROD0056,Karachi-Main,0,3,135,45
2026-06-28,PROD0057,Karachi-Main,0,2,155,20
2026-06-28,PROD0058,Lahore-Hub,0,4,115,47
2026-06-28,PROD0059,Karachi-Main,0,2,268,23
2026-06-28,PROD0060,Lahore-Hub,0,3,365,24
2026-06-29,PROD0001,Lahore-Hub,50,0,393,52
2026-06-29,PROD0002,Lahore-Hub,0,4,329,32
2026-06-29,PROD0003,Lahore-Hub,0,4,337,33
2026-06-29,PROD0004,Karachi-Main,0,3,285,29
2026-06-29,PROD0005,Lahore-Hub,0,0,496,41
2026-06-29,PROD0006,Karachi-Main,0,0,337,52
2026-06-29,PROD0007,Lahore-Hub,0,3,396,37
2026-06-29,PROD0008,Lahore-Hub,0,2,158,53
2026-06-29,PROD0009,Karachi-Main,0,3,267,45
2026-06-29,PROD0010,Lahore-Hub,0,2,410,53
2026-06-29,PROD0011,Lahore-Hub,0,6,451,57
2026-06-29,PROD0012,Karachi-Main,0,4,222,59
2026-06-29,PROD0013,Lahore-Hub,0,3,376,59
2026-06-29,PROD0014,Karachi-Main,0,4,285,32
2026-06-29,PROD0015,Lahore-Hub,0,6,200,47
2026-06-29,PROD0016,Lahore-Hub,0,3,35,22
2026-06-29,PROD0017,Karachi-Main,0,0,324,49
2026-06-29,PROD0018,Lahore-Hub,0,0,85,57
2026-06-29,PROD0019,Karachi-Main,0,7,134,55
2026-06-29,PROD0020,Karachi-Main,0,5,195,38
2026-06-29,PROD0021,Karachi-Main,0,2,168,54
2026-06-29,PROD0022,Lahore-Hub,0,6,406,49
2026-06-29,PROD0023,Lahore-Hub,0,6,387,22
2026-06-29,PROD0024,Lahore-Hub,0,2,372,38
2026-06-29,PROD0025,Karachi-Main,0,4,236,41
2026-06-29,PROD0026,Karachi-Main,0,2,421,21
2026-06-29,PROD0027,Lahore-Hub,0,1,229,46
2026-06-29,PROD0028,Lahore-Hub,0,5,268,57
2026-06-29,PROD0029,Lahore-Hub,0,7,362,60
2026-06-29,PROD0030,Lahore-Hub,0,0,163,24
2026-06-29,PROD0031,Lahore-Hub,0,2,352,50
2026-06-29,PROD0032,Karachi-Main,0,0,254,46
2026-06-29,PROD0033,Karachi-Main,0,4,348,49
2026-06-29,PROD0034,Lahore-Hub,0,5,38,58
2026-06-29,PROD0035,Karachi-Main,0,2,403,56
2026-06-29,PROD0036,Lahore-Hub,0,1,441,34
2026-06-29,PROD0037,Lahore-Hub,0,3,318,40
